Collection,"""Observation ID""",Target,RA,Dec,"""Min. Wavelength""","""Max. Wavelength""","""Proposal ID""","""P.I. Name""","""Data Release"""
DAO,dao_c182_1999_016897,1999 NB5,106.04526501670681,20.839249121447182,5.65E-7,6.95E-7,,,2000-12-02T12:11:30.000
DAO,dao_c182_1999_016898,1999 NB5,106.03922335391142,20.8391380554706,5.65E-7,6.95E-7,,,2000-12-02T12:13:25.000
DAO,dao_c182_1999_016899,1999 NB5,106.04001501859166,20.83899916066379,5.65E-7,6.95E-7,,,2000-12-02T12:15:20.000
DAO,dao_c182_1999_016900,1999 NB5,106.03851501875002,20.838888060759615,5.65E-7,6.95E-7,,,2000-12-02T12:17:14.000
DAO,dao_c182_1999_016901,1999 NB5,106.04218168108413,20.838749144479962,5.65E-7,6.95E-7,,,2000-12-02T12:19:09.000
DAO,dao_c182_1999_016902,1999 NB5,106.03843168308177,20.8386380613843,5.65E-7,6.95E-7,,,2000-12-02T12:21:04.000
DAO,dao_c182_1999_016903,1999 UR,179.54101078465874,9.189732415606827,5.65E-7,6.95E-7,,,2000-12-02T12:43:30.000
DAO,dao_c182_1999_016904,1999 UR,179.5358857912271,9.189982415927687,5.65E-7,6.95E-7,,,2000-12-02T12:45:25.000
DAO,a2023_06_20_04_50_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2023-06-20T04:50:01.000
DAO,dao_c182_1999_016905,1999 UR,179.53738578939144,9.190065749166749,5.65E-7,6.95E-7,,,2000-12-02T12:47:20.000
DAO,dao_c182_1999_016906,1999 UR,179.53817745508874,9.190149082450446,5.65E-7,6.95E-7,,,2000-12-02T12:49:15.000
DAO,dao_c182_1999_016907,1999 UR,179.53467745951693,9.190204638226078,5.65E-7,6.95E-7,,,2000-12-02T12:51:10.000
DAO,dao_c182_1999_017025,1999 VU25,76.97921506606527,6.361432245359552,5.65E-7,6.95E-7,,,2000-12-06T10:57:42.000
DAO,dao_c182_1999_017026,1999 VU25,76.9809650661653,6.361404455987014,5.65E-7,6.95E-7,,,2000-12-06T10:59:07.000
DAO,dao_c182_1999_017027,1999 VU25,76.97992339893597,6.3613489073322995,5.65E-7,6.95E-7,,,2000-12-06T11:00:32.000
DAO,dao_c182_1999_017028,1999 VU25,76.98054839845393,6.361265569859724,5.65E-7,6.95E-7,,,2000-12-06T11:01:57.000
DAO,dao_c182_1999_017029,1999 VU25,76.98263173175569,6.361210000497522,5.65E-7,6.95E-7,,,2000-12-06T11:03:22.000
DAO,dao_c182_1999_017030,1999 VU25,76.9809650657769,6.3613489004311665,5.65E-7,6.95E-7,,,2000-12-06T11:04:47.000
DAO,dao_c182_1999_017031,1999 VU25,76.98221506560353,6.3612933365910465,5.65E-7,6.95E-7,,,2000-12-06T11:06:13.000
DAO,dao_c182_1999_017032,1999 VU25,76.98021506486954,6.3612377942906875,5.65E-7,6.95E-7,,,2000-12-06T11:07:37.000
DAO,dao_c182_1999_017033,1999 VU25,76.98150673136973,6.3611822301745775,5.65E-7,6.95E-7,,,2000-12-06T11:09:02.000
DAO,dao_c182_1999_017034,1999 VU25,76.9821317326427,6.361348892699952,5.65E-7,6.95E-7,,,2000-12-06T11:10:26.000
DAO,dao_c182_1999_017035,1999 VU25,76.98284006415743,6.361071110225481,5.65E-7,6.95E-7,,,2000-12-06T11:11:51.000
DAO,a2022_08_12_08_20_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2022-08-12T08:19:57.000
DAO,dao_c182_2022_019015,HD 183614,292.2671084173217,30.289050918996985,4.730125E-7,5.007625E-7,DAO182_2022C4,Bohlender,2023-08-12T08:19:17.000
DAO,dao_c182_1999_017036,1999 VU25,76.98254839704501,6.361015556606007,5.65E-7,6.95E-7,,,2000-12-06T11:13:16.000
DAO,dao_c182_1999_017037,1999 VU25,76.98025673115814,6.361182238457147,5.65E-7,6.95E-7,,,2000-12-06T11:14:40.000
DAO,dao_c182_1999_017038,1999 VU25,76.98450673148966,6.361126654740104,5.65E-7,6.95E-7,,,2000-12-06T11:16:05.000
DAO,a2021_05_16_05_30_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2021-05-16T05:30:01.000
DAO,dao_c182_1999_017039,1999 VU25,76.98296506261563,6.360848887178193,5.65E-7,6.95E-7,,,2000-12-06T11:17:30.000
DAO,dao_c182_1999_017040,1999 VU25,76.98525673259448,6.361265538656837,5.65E-7,6.95E-7,,,2000-12-06T11:18:56.000
DAO,dao_c182_1999_017041,1999 VU25,76.98167339670505,6.360987784624825,5.65E-7,6.95E-7,,,2000-12-06T11:20:21.000
DAO,dao_c182_1999_017042,1999 VU25,76.98650673202646,6.361154419263671,5.65E-7,6.95E-7,,,2000-12-06T11:21:46.000
DAO,dao_c182_1999_017043,1999 VU25,76.98275673275123,6.3613488885573295,5.65E-7,6.95E-7,,,2000-12-06T11:23:10.000
DAO,dao_c182_1999_017044,1999 VU25,76.98763173183418,6.361098856250508,5.65E-7,6.95E-7,,,2000-12-06T11:24:34.000
DAO,dao_c182_1999_017045,1999 VU25,76.98338173071367,6.361043328862137,5.65E-7,6.95E-7,,,2000-12-06T11:25:59.000
DAO,dao_c182_1999_017046,1999 VU25,76.98659006576929,6.361209974264001,5.65E-7,6.95E-7,,,2000-12-06T11:27:24.000
DAO,dao_c182_1999_017047,1999 VU25,76.98221506462858,6.361154447703271,5.65E-7,6.95E-7,,,2000-12-06T11:28:49.000
DAO,dao_c182_1999_017048,1999 VU25,76.98729839863843,6.361126636237302,5.65E-7,6.95E-7,,,2000-12-06T11:30:13.000
DAO,dao_c182_1999_017049,1999 VU25,76.98304839770906,6.3610988866282545,5.65E-7,6.95E-7,,,2000-12-06T11:31:38.000
DAO,dao_c182_1999_017050,1999 VU25,76.98542339928831,6.361265537552966,5.65E-7,6.95E-7,,,2000-12-06T11:33:03.000
DAO,dao_c182_1999_017051,1999 VU25,76.98400673218448,6.361237769163623,5.65E-7,6.95E-7,,,2000-12-06T11:34:27.000
DAO,dao_c182_1999_017052,1999 VU25,76.98492339881352,6.361209985311021,5.65E-7,6.95E-7,,,2000-12-06T11:35:51.000
DAO,dao_c182_1999_017053,1999 VU25,76.98500673196719,6.361182206980716,5.65E-7,6.95E-7,,,2000-12-06T11:37:15.000
DAO,dao_c182_1999_017054,1999 VU25,76.9851317315998,6.361126650596688,5.65E-7,6.95E-7,,,2000-12-06T11:38:40.000
DAO,dao_c182_1999_017067,1999 VF22,20.581095243628706,16.912681497376923,5.65E-7,6.95E-7,,,2000-12-07T02:46:11.000
DAO,dao_c182_1999_017068,1999 VF22,20.583178581196567,16.912737047949943,5.65E-7,6.95E-7,,,2000-12-07T02:47:36.000
DAO,dao_c182_1999_017069,1999 VF22,20.580470242822177,16.9127926099802,5.65E-7,6.95E-7,,,2000-12-07T02:49:01.000
DAO,dao_c182_1999_017070,1999 VF22,20.58047024299095,16.912848165538136,5.65E-7,6.95E-7,,,2000-12-07T02:50:26.000
DAO,dao_c182_1999_017071,1999 VF22,20.580470244842697,16.91337594331233,5.65E-7,6.95E-7,,,2000-12-07T02:51:50.000
DAO,dao_c182_1999_017072,1999 VF22,20.57930357608595,16.913431501659574,5.65E-7,6.95E-7,,,2000-12-07T02:53:14.000
DAO,dao_c182_1999_017073,1999 VF22,20.577761905007716,16.91301483867774,5.65E-7,6.95E-7,,,2000-12-07T02:54:39.000
DAO,dao_c182_1999_017074,1999 VF22,20.578386908024743,16.913542614962438,5.65E-7,6.95E-7,,,2000-12-07T02:56:04.000
DAO,dao_c182_1999_017075,1999 VF22,20.582553582940314,16.913598160556816,5.65E-7,6.95E-7,,,2000-12-07T02:57:29.000
DAO,dao_c182_1999_017076,1999 VF22,20.57776190635337,16.913403727565978,5.65E-7,6.95E-7,,,2000-12-07T02:58:54.000
DAO,dao_c182_1999_017077,1999 VF22,20.578345241769735,16.913681503949523,5.65E-7,6.95E-7,,,2000-12-07T03:00:18.000
DAO,dao_c182_1999_017078,1999 VF22,20.57859524167996,16.913514836685138,5.65E-7,6.95E-7,,,2000-12-07T03:01:43.000
DAO,dao_c182_1999_017079,1999 VF22,20.57609523853977,16.914014842663846,5.65E-7,6.95E-7,,,2000-12-07T03:03:08.000
DAO,dao_c182_1999_017080,1999 VF22,20.580678580282886,16.91387594281612,5.65E-7,6.95E-7,,,2000-12-07T03:04:33.000
DAO,dao_c182_1999_017081,1999 VF22,20.57859524376823,16.914125947797928,5.65E-7,6.95E-7,,,2000-12-07T03:05:58.000
DAO,dao_c182_1999_017082,1999 VF22,20.58242858461954,16.914153716410468,5.65E-7,6.95E-7,,,2000-12-07T03:07:23.000
DAO,dao_c182_1999_017083,1999 VF22,20.575845238719126,16.914209287706512,5.65E-7,6.95E-7,,,2000-12-07T03:08:48.000
DAO,dao_c182_2022_019017,Fe/Ar @ HD 183614,,,4.730125E-7,5.007625E-7,DAO182_2022C4,Bohlender,2022-08-12T08:31:31.000
DAO,dao_c122_2018_008594,FeAr,,,3.6863620000000003E-7,3.837562E-7,DAO122_2018C4,Gulliver,2018-09-02T05:17:37.000
DAO,a2022_08_12_08_30_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2022-08-12T08:29:57.000
DAO,dao_c182_2022_019016,HD 183614,292.2665670173528,30.28905201947037,4.730125E-7,5.007625E-7,DAO182_2022C4,Bohlender,2023-08-12T08:29:22.000
DAO,a2023_06_20_05_00_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2023-06-20T05:00:01.000
DAO,a2022_08_12_08_40_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2022-08-12T08:39:57.000
DAO,dao_c182_2022_019018,Fe/Ar @ HD 205333,,,4.730125E-7,5.007625E-7,DAO182_2022C4,Bohlender,2022-08-12T08:46:29.000
DAO,a2021_03_13_15_10_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2021-03-13T15:10:00.000
DAO,a2021_03_13_15_20_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2021-03-13T15:20:01.000
DAO,a2022_08_12_08_50_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2022-08-12T08:49:57.000
DAO,dao_c182_2022_019019,HD 205333,323.3738740275914,38.525028049935,4.730125E-7,5.007625E-7,DAO182_2022C4,Bohlender,2023-08-12T08:53:00.000
DAO,dao_c182_2022_019020,HD 205333,323.3712126019712,38.52572597664397,4.730125E-7,5.007625E-7,DAO182_2022C4,Bohlender,2023-08-12T08:58:05.000
DAO,a2023_02_13_10_10_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2023-02-13T10:09:57.000
DAO,a2022_08_12_09_00_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2022-08-12T08:59:57.000
DAO,dao_c182_2022_019021,HD 205333,323.37437391758556,38.52530517453933,4.730125E-7,5.007625E-7,DAO182_2022C4,Bohlender,2023-08-12T09:03:11.000
DAO,dao_c182_2022_019022,HD 205333,323.37112730641616,38.524753863971156,4.730125E-7,5.007625E-7,DAO182_2022C4,Bohlender,2023-08-12T09:08:16.000
DAO,a2022_08_12_09_10_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2022-08-12T09:09:57.000
DAO,dao_c182_2022_019023,HD 205333,323.3728327617641,38.52452941190033,4.730125E-7,5.007625E-7,DAO182_2022C4,Bohlender,2023-08-12T09:13:22.000
DAO,a2021_04_25_18_10_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2021-04-25T18:10:01.000
DAO,a2021_04_25_18_20_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2021-04-25T18:20:01.000
DAO,a2022_08_12_09_20_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2022-08-12T09:19:57.000
DAO,dao_c182_2022_019025,HD 205333,323.37416380089627,38.52433322606268,4.730125E-7,5.007625E-7,DAO182_2022C4,Bohlender,2023-08-12T09:23:33.000
DAO,dao_c182_2022_019024,HD 205333,323.3740393906073,38.52452783281278,4.730125E-7,5.007625E-7,DAO182_2022C4,Bohlender,2023-08-12T09:18:28.000
DAO,a2022_10_01_09_50_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2022-10-01T09:49:56.000
DAO,dao_c182_2022_025108,Arp273(198@230),68.35152681601393,46.1131229909654,3.9500000000000003E-7,5.45E-7,DAO182_2022C9,RASC,2023-10-01T09:52:58.000
DAO,dao_c182_2022_025109,Arp273(198@230),68.35277587902951,46.11309778404334,3.9500000000000003E-7,5.45E-7,DAO182_2022C9,RASC,2023-10-01T09:54:20.000
DAO,dao_c182_2022_025110,Arp273(198@230),68.35052777968438,46.1130931567359,3.9500000000000003E-7,5.45E-7,DAO182_2022C9,RASC,2023-10-01T09:55:41.000
DAO,dao_c182_2022_025111,Arp273(198@230),68.35106910767992,46.11306649305351,3.9500000000000003E-7,5.45E-7,DAO182_2022C9,RASC,2023-10-01T09:57:02.000
DAO,a2022_08_12_09_30_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2022-08-12T09:29:57.000
DAO,dao_c182_2022_019026,HD 205333,323.37453815321294,38.52427718053993,4.730125E-7,5.007625E-7,DAO182_2022C4,Bohlender,2023-08-12T09:28:39.000
DAO,dao_c182_2022_025112,Arp273(198@230),68.35210989441221,46.11306863532462,3.9500000000000003E-7,5.45E-7,DAO182_2022C9,RASC,2023-10-01T09:58:24.000
DAO,dao_c182_2022_019027,HD 205333,323.3762850363636,38.52396934026012,4.730125E-7,5.007625E-7,DAO182_2022C4,Bohlender,2023-08-12T09:33:44.000
DAO,dao_c122_2003_018491,zeta Aur,75.77303869296769,41.03421604512741,,,,,2004-10-13T11:52:47.000
DAO,a2022_08_12_09_40_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2022-08-12T09:39:57.000
DAO,dao_c182_2022_019029,HD 205333,323.37582699103575,38.523803271886464,4.730125E-7,5.007625E-7,DAO182_2022C4,Bohlender,2023-08-12T09:43:55.000
DAO,dao_c182_2022_019028,HD 205333,323.3752448353942,38.523970700125595,4.730125E-7,5.007625E-7,DAO182_2022C4,Bohlender,2023-08-12T09:38:50.000
DAO,a2022_08_12_09_50_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2022-08-12T09:49:57.000
DAO,dao_c182_2022_019030,HD 205333,323.3800714198378,38.52399216574891,4.730125E-7,5.007625E-7,DAO182_2022C4,Bohlender,2023-08-12T09:49:01.000
DAO,dao_c182_2022_019031,HD 205333,323.3760760449246,38.52352516784615,4.730125E-7,5.007625E-7,DAO182_2022C4,Bohlender,2023-08-12T09:54:06.000
DAO,a2020_12_24_22_00_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2020-12-24T22:00:01.000
DAO,a2022_08_12_10_00_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2022-08-12T09:59:57.000
DAO,dao_c182_2022_019032,HD 205333,323.37682492647275,38.523496409642696,4.730125E-7,5.007625E-7,DAO182_2022C4,Bohlender,2023-08-12T09:59:12.000
DAO,dao_c182_2022_019033,HD 205333,323.37615997215465,38.5238583915198,4.730125E-7,5.007625E-7,DAO182_2022C4,Bohlender,2023-08-12T10:04:17.000
DAO,a2020_12_24_22_10_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2020-12-24T22:10:00.000
DAO,a2020_12_24_22_20_02,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2020-12-24T22:20:01.000
DAO,dao_c182_2022_019034,HD 205333,323.3739136789159,38.524111330943136,4.730125E-7,5.007625E-7,DAO182_2022C4,Bohlender,2023-08-12T10:09:23.000
DAO,a2022_08_12_10_10_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2022-08-12T10:09:57.000
DAO,dao_c182_2022_019035,Fe/Ar @ HD 205333,,,4.730125E-7,5.007625E-7,DAO182_2022C4,Bohlender,2022-08-12T10:11:42.000
DAO,dao_c122_2003_017427,bias,,,,,,,2003-09-28T14:34:44.000
DAO,a2023_02_13_10_20_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2023-02-13T10:19:57.000
DAO,a2022_10_01_10_00_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2022-10-01T10:00:01.000
DAO,dao_c182_2022_019036,Fe/Ar @ HD 225114,,,4.730125E-7,5.007625E-7,DAO182_2022C4,Bohlender,2022-08-12T10:19:15.000
DAO,a2022_08_12_10_20_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2022-08-12T10:19:57.000
DAO,dao_c182_2022_025113,Arp273(198@230),68.3503198601643,46.11303717297543,3.9500000000000003E-7,5.45E-7,DAO182_2022C9,RASC,2023-10-01T09:59:45.000
DAO,dao_c182_2022_025114,Arp273(198@230),68.35319255048286,46.113015307987496,3.9500000000000003E-7,5.45E-7,DAO182_2022C9,RASC,2023-10-01T10:01:07.000
DAO,dao_c182_2022_025115,Arp273(198@230),68.35269297282599,46.11301427968698,3.9500000000000003E-7,5.45E-7,DAO182_2022C9,RASC,2023-10-01T10:02:28.000
DAO,dao_c182_2022_025116,Arp273(198@230),68.35098620146745,46.11298298871127,3.9500000000000003E-7,5.45E-7,DAO182_2022C9,RASC,2023-10-01T10:03:49.000
DAO,dao_c182_2022_025117,Arp273(198@230),68.35306777497875,46.112987273256635,3.9500000000000003E-7,5.45E-7,DAO182_2022C9,RASC,2023-10-01T10:05:11.000
DAO,dao_c182_2022_025118,Arp273(198@230),68.35177731829556,46.1129568391721,5.55E-7,6.85E-7,DAO182_2022C9,RASC,2023-10-01T10:06:41.000
DAO,dao_c182_2022_025119,Arp273(198@230),68.3546082583886,46.1129626662102,5.55E-7,6.85E-7,DAO182_2022C9,RASC,2023-10-01T10:08:02.000
DAO,dao_c182_2022_019037,HD 225114,0.8669774448547456,70.29154051215676,4.730125E-7,5.007625E-7,DAO182_2022C4,Bohlender,2023-08-12T10:30:50.000
DAO,a2022_08_12_10_30_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2022-08-12T10:29:57.000
DAO,a2022_08_12_10_40_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2022-08-12T10:39:57.000
DAO,dao_c182_2022_019038,HD 225114,0.8680958446110344,70.29067944472746,4.730125E-7,5.007625E-7,DAO182_2022C4,Bohlender,2023-08-12T10:40:55.000
DAO,dao_c182_2022_019039,HD 225114,0.8691313299258399,70.29006837413536,4.730125E-7,5.007625E-7,DAO182_2022C4,Bohlender,2023-08-12T10:51:01.000
DAO,a2022_08_12_10_50_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2022-08-12T10:49:57.000
DAO,a2023_06_20_05_10_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2023-06-20T05:09:58.000
DAO,a2023_08_06_08_00_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2023-08-06T08:00:00.000
DAO,a2022_08_12_11_00_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2022-08-12T10:59:57.000
DAO,a2023_06_20_05_20_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2023-06-20T05:20:00.000
DAO,dao_c182_2022_019040,HD 225114,0.8697526305893359,70.28967950957013,4.730125E-7,5.007625E-7,DAO182_2022C4,Bohlender,2023-08-12T11:01:06.000
DAO,dao_c182_2022_019041,HD 225114,0.8721545814165621,70.28937404819659,4.730125E-7,5.007625E-7,DAO182_2022C4,Bohlender,2023-08-12T11:11:11.000
DAO,a2022_08_12_11_10_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2022-08-12T11:09:57.000
DAO,dao_c182_2022_019042,HD 225114,0.8731071369443573,70.2890963078124,4.730125E-7,5.007625E-7,DAO182_2022C4,Bohlender,2023-08-12T11:21:17.000
DAO,a2022_08_12_11_20_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2022-08-12T11:19:57.000
DAO,dao_c182_2022_019043,HD 225114,0.8710781835207955,70.28854067260241,4.730125E-7,5.007625E-7,DAO182_2022C4,Bohlender,2023-08-12T11:31:22.000
DAO,a2022_08_12_11_30_02,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2022-08-12T11:29:57.000
DAO,dao_c182_2022_019044,HD 225114,0.8743084563204889,70.28792968840528,4.730125E-7,5.007625E-7,DAO182_2022C4,Bohlender,2023-08-12T11:41:28.000
DAO,a2022_08_12_11_40_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2022-08-12T11:39:57.000
DAO,a2023_06_20_05_30_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2023-06-20T05:30:00.000
DAO,a2023_06_20_05_40_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2023-06-20T05:40:00.000
DAO,a2020_11_24_09_20_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2020-11-24T09:19:57.000
DAO,a2023_08_06_05_30_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2023-08-06T05:30:00.000
DAO,a2023_02_13_10_30_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2023-02-13T10:29:57.000
DAO,a2020_11_24_04_40_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2020-11-24T04:39:55.000
DAO,dao_c122_2003_017492,bias,,,,,,,2003-09-29T02:14:59.000
DAO,dao_c122_2003_017501,bias,,,,,,,2003-09-29T02:18:22.000
DAO,dao_c122_2003_017502,bias,,,,,,,2003-09-29T02:18:45.000
DAO,dao_c122_2003_017500,bias,,,,,,,2003-09-29T02:18:00.000
DAO,a2023_08_06_05_40_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2023-08-06T05:40:00.000
DAO,a2023_06_20_05_50_02,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2023-06-20T05:50:00.000
DAO,dao_c122_2003_017508,Th-Ar arc,,,,,,,2003-09-29T02:21:18.000
DAO,dao_c122_2003_017509,Th-Ar arc,,,,,,,2003-09-29T02:21:42.000
DAO,a2021_04_25_02_40_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2021-04-25T02:40:00.000
DAO,a2021_04_25_02_50_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2021-04-25T02:50:00.000
DAO,a2024_01_02_08_30_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2024-01-02T08:30:00.000
DAO,a2023_02_13_10_40_02,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2023-02-13T10:39:57.000
DAO,a2023_06_20_06_00_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2023-06-20T06:00:00.000
DAO,a2021_04_25_03_30_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2021-04-25T03:30:01.000
DAO,a2021_04_25_03_50_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2021-04-25T03:50:01.000
DAO,a2021_04_25_03_40_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2021-04-25T03:40:01.000
DAO,a2020_12_24_22_30_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2020-12-24T22:30:00.000
DAO,a2021_04_25_04_10_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2021-04-25T04:09:58.000
DAO,a2020_12_24_22_40_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2020-12-24T22:40:01.000
DAO,a2020_12_24_22_50_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2020-12-24T22:50:01.000
DAO,a2021_04_25_04_20_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2021-04-25T04:19:57.000
DAO,a2021_04_25_04_30_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2021-04-25T04:30:00.000
DAO,a2021_04_25_04_50_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2021-04-25T04:50:01.000
DAO,a2021_04_25_04_40_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2021-04-25T04:39:56.000
DAO,a2021_04_25_05_20_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2021-04-25T05:19:57.000
DAO,a2021_04_25_05_30_02,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2021-04-25T05:30:01.000
DAO,a2021_04_25_05_50_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2021-04-25T05:49:58.000
DAO,a2021_04_25_05_40_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2021-04-25T05:40:00.000
DAO,a2021_04_25_06_00_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2021-04-25T06:00:00.000
DAO,a2021_04_25_06_10_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2021-04-25T06:09:55.000
DAO,a2021_04_25_06_30_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2021-04-25T06:29:59.000
DAO,a2021_04_25_06_50_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2021-04-25T06:50:00.000
DAO,a2021_04_25_07_00_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2021-04-25T06:59:58.000
DAO,a2021_04_25_07_10_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2021-04-25T07:10:00.000
DAO,a2021_04_25_07_40_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2021-04-25T07:39:59.000
DAO,a2021_04_25_07_30_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2021-04-25T07:30:01.000
DAO,a2021_04_25_07_50_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2021-04-25T07:49:56.000
DAO,a2021_04_25_08_00_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2021-04-25T08:00:00.000
DAO,a2023_06_20_06_10_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2023-06-20T06:10:00.000
DAO,a2021_12_26_18_40_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2021-12-26T18:40:00.000
DAO,a2021_04_25_08_20_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2021-04-25T08:19:59.000
DAO,a2021_04_25_08_10_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2021-04-25T08:10:01.000
DAO,a2021_04_25_08_30_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2021-04-25T08:29:58.000
DAO,dao_c182_2022_025120,Arp273(198@230),68.35398390519394,46.112933603170454,5.55E-7,6.85E-7,DAO182_2022C9,RASC,2023-10-01T10:09:24.000
DAO,a2023_06_20_06_20_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2023-06-20T06:20:00.000
DAO,dao_c182_2022_025121,Arp273(198@230),68.35215212043221,46.11292983274059,5.55E-7,6.85E-7,DAO182_2022C9,RASC,2023-10-01T10:10:45.000
DAO,a2022_10_01_10_10_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2022-10-01T10:09:56.000
DAO,dao_c182_2022_025122,Arp273(198@230),68.35510807390767,46.11290813921232,5.55E-7,6.85E-7,DAO182_2022C9,RASC,2023-10-01T10:12:06.000
DAO,dao_c182_2022_025123,Arp273(198@230),68.35419218146939,46.1129062539802,5.55E-7,6.85E-7,DAO182_2022C9,RASC,2023-10-01T10:13:28.000
DAO,a2023_02_13_10_50_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2023-02-13T10:49:57.000
DAO,dao_c182_2022_025124,Arp273(198@230),68.35494166691781,46.11288001878877,5.55E-7,6.85E-7,DAO182_2022C9,RASC,2023-10-01T10:14:49.000
DAO,dao_c182_2022_025125,Arp273(198@230),68.35723139812626,46.11288473193041,5.55E-7,6.85E-7,DAO182_2022C9,RASC,2023-10-01T10:16:11.000
DAO,dao_c182_2022_025126,Arp273(198@230),68.35319326394293,46.11284864206117,5.55E-7,6.85E-7,DAO182_2022C9,RASC,2023-10-01T10:17:32.000
DAO,dao_c182_2014_001386,SDSS J045218.92+252050.1,73.07892683444683,25.347306722109995,5.55E-7,6.85E-7,DAO182_2013D4,Robb,2015-01-06T04:46:47.000
